Date,NOVA17,position
2022-09-28,0.026579206172538727,MIX
2022-09-29,-0.013032520094767464,MIX
2022-09-30,-0.014187161615159927,MIX
2022-10-03,0.021145385971863884,MIX
2022-10-04,0.01409668803421854,MIX
2022-10-05,-0.0059445536929736975,MIX
2022-10-06,-0.007937043931291077,MIX
2022-10-07,-0.01880102160333924,MIX
2022-10-10,-0.01159065019263672,MIX
2022-10-11,-0.0009538517726305762,MIX
2022-10-12,0.0008044073254340756,MIX
2022-10-13,0.008412271235289592,MIX
2022-10-14,-0.015519599792166383,MIX
2022-10-17,0.010413692978954059,MIX
2022-10-18,0.007047189242360363,MIX
2022-10-19,-0.012646126001493119,MIX
2022-10-20,-0.012739089724369879,MIX
2022-10-21,0.00313903806631205,MIX
2022-10-24,0.001986205804147434,MIX
2022-10-25,0.02254061111693273,MIX
2022-10-26,0.0034366842777220352,MIX
2022-10-27,0.0025652011550104103,MIX
2022-10-28,0.008458409844104564,MIX
2022-10-31,-0.007175633322349884,MIX
2022-11-01,0.00248473816384287,MIX
2022-11-02,-0.014718083428122086,MIX
2022-11-03,-0.007846804830775655,MIX
2022-11-04,-0.001203804663100272,MIX
2022-11-07,-0.00020562638718740756,MIX
2022-11-08,0.008164996310628947,MIX
2022-11-09,-0.008657227661557909,MIX
2022-11-10,0.046713867270209763,MIX
2022-11-11,0.0030072091066594697,MIX
2022-11-14,-0.005479083288702613,MIX
2022-11-15,0.012354610000009036,MIX
2022-11-16,0.0071198257715696656,MIX
2022-11-17,-0.006806195407055238,MIX
2022-11-18,-0.001168358655947499,MIX
2022-11-21,0.00028952418878669395,MIX
2022-11-22,0.01382439215814979,MIX
2022-11-23,0.011871619771521513,MIX
2022-11-25,-0.0018068078949594057,MIX
2022-11-28,-0.006569298929461842,MIX
2022-11-29,-0.006721703397746415,MIX
2022-11-30,0.019427420823805108,MIX
2022-12-01,0.015605019577534851,MIX
2022-12-02,-0.007257453090355967,UPRO
2022-12-05,-0.054577386600717315,UPRO
2022-12-06,-0.042830481915695495,UPRO
2022-12-07,-0.005558491240940766,UPRO
2022-12-08,0.022917773242114192,UPRO
2022-12-09,-0.022950986699771248,UPRO
2022-12-12,0.04306484791993048,UPRO
2022-12-13,0.02171571150493845,UPRO
2022-12-14,-0.018367589786625005,UPRO
2022-12-15,-0.0743117272361341,UPRO
2022-12-16,-0.03638496139670211,UPRO
2022-12-19,-0.02547188159920699,UPRO
2022-12-20,0.003075372157383738,UPRO
2022-12-21,0.04506430972620623,UPRO
2022-12-22,-0.04311732164667004,UPRO
2022-12-23,0.015081523433862376,UPRO
2022-12-27,-0.011218738985249166,UPRO
2022-12-28,-0.037411979398390804,UPRO
2022-12-29,0.05097172137260575,UPRO
2022-12-30,-0.006668640086404443,UPRO
2023-01-03,-0.013121794801757236,UPRO
2023-01-04,0.007709964608882627,MIX
2023-01-05,-0.0036162748228107944,MIX
2023-01-06,0.02066444862112715,MIX
2023-01-09,0.0023784915597849787,MIX
2023-01-10,-0.004768540933967835,MIX
2023-01-11,0.014449647613186012,MIX
2023-01-12,0.011661700226200389,MIX
2023-01-13,-0.0027466867809850526,MIX
2023-01-17,-0.00414789591497583,MIX
2023-01-18,0.004221904590128445,MIX
2023-01-19,-0.00676999878806489,MIX
2023-01-20,0.001209116757812989,MIX
2023-01-23,0.003645053338031945,MIX
2023-01-24,0.006653507304046236,MIX
2023-01-25,0.0013998712600312713,MIX
2023-01-26,0.0031691725197260934,MIX
2023-01-27,-0.00011310868480068903,MIX
2023-01-30,-0.008100564511700936,MIX
2023-01-31,0.011348979242922663,MIX
2023-02-01,0.011324346900263182,MIX
2023-02-02,0.007925674993786713,MIX
2023-02-03,-0.01279255344426955,MIX
2023-02-06,-0.006757563523644261,MIX
2023-02-07,0.0025265038207685775,MIX
2023-02-08,-0.0030877896863299448,MIX
2023-02-09,-0.009071225873282296,MIX
2023-02-10,-0.00442817836938092,MIX
2023-02-13,0.010076997849136071,MIX
2023-02-14,-0.0013811087991915105,MIX
2023-02-15,-0.0030387925190409337,MIX
2023-02-16,-0.013968586282523732,MIX
2023-02-17,0.002639266046350175,MIX
2023-02-21,-0.019749344146563153,MIX
2023-02-22,0.0038932596837454314,MIX
2023-02-23,0.007545762777979914,MIX
2023-02-24,-0.011841834912193205,MIX
2023-02-27,0.003089492098412694,MIX
2023-02-28,0.0004237733560262802,MIX
2023-03-01,-0.007289604979283493,MIX
2023-03-02,0.018764116738853812,UPRO
2023-03-03,0.04736537405469066,UPRO
2023-03-06,0.0029436751414062545,UPRO
2023-03-07,-0.046157811031970586,UPRO
2023-03-08,0.004475222074489915,UPRO
2023-03-09,-0.05625164075137756,UPRO
2023-03-10,-0.043375686943954994,UPRO
2023-03-13,-0.006785766080756983,UPRO
2023-03-14,0.050931569855795056,UPRO
2023-03-15,-0.018912417955344596,UPRO
2023-03-16,0.05090362309617458,UPRO
2023-03-17,-0.033820706534768874,UPRO
2023-03-20,0.02729183802119639,UPRO
2023-03-21,0.03840554772300875,UPRO
2023-03-22,-0.050087405136951535,UPRO
2023-03-23,0.006455311389528706,UPRO
2023-03-24,0.01953366986778393,UPRO
2023-03-27,0.004861049528712247,UPRO
2023-03-28,-0.006545220973259824,UPRO
2023-03-29,0.04268120108176032,UPRO
2023-03-30,0.0170332580275403,UPRO
2023-03-31,0.041868955845343336,UPRO
2023-04-03,0.010370800385602452,UPRO
2023-04-04,-0.016166402956455328,UPRO
2023-04-05,-0.009128734704600627,UPRO
2023-04-06,0.011055382825423843,UPRO
2023-04-10,0.002863901665657753,UPRO
2023-04-11,0.0,UPRO
2023-04-12,-0.011422383089406796,UPRO
2023-04-13,0.037552422012157916,UPRO
2023-04-14,-0.006833792194814392,UPRO
2023-04-17,0.009938931685637975,UPRO
2023-04-18,0.00201858236859076,UPRO
2023-04-19,-0.0010074062299638697,UPRO
2023-04-20,-0.017645457543706944,UPRO
2023-04-21,0.0023094285768392453,UPRO
2023-04-24,0.00307210970795313,UPRO
2023-04-25,-0.04823866402967225,UPRO
2023-04-26,-0.012872243814389006,UPRO
2023-04-27,0.057864806800588475,UPRO
2023-04-28,0.026194056767784968,UPRO
2023-05-01,-0.0035035189908607656,UPRO
2023-05-02,-0.03365128498338932,UPRO
2023-05-03,-0.021309964624169342,UPRO
2023-05-04,-0.022039241421736966,UPRO
2023-05-05,0.05403201163540117,UPRO
2023-05-08,0.001288153287308802,UPRO
2023-05-09,-0.013635404242942628,UPRO
2023-05-10,0.013562919733050016,UPRO
2023-05-11,-0.005918658248902697,UPRO
2023-05-12,-0.0038828572325697586,UPRO
2023-05-15,0.0090955200475622,UPRO
2023-05-16,-0.020087750592681974,UPRO
2023-05-17,0.035479949692531765,UPRO
2023-05-18,0.02893383521765802,UPRO
2023-05-19,-0.0049333242572586755,UPRO
2023-05-22,0.0,UPRO
2023-05-23,-0.032969755472886386,UPRO
2023-05-24,-0.022301920534559594,UPRO
2023-05-25,0.023597478129908422,UPRO
2023-05-26,0.03944658228392872,UPRO
2023-05-30,0.0004926622537617664,UPRO
2023-05-31,-0.01724135930643178,UPRO
2023-06-01,0.027819426079838783,UPRO
2023-06-02,0.04340424513627994,UPRO
2023-06-05,-0.006777359812966233,UPRO
2023-06-06,0.006588264502610075,UPRO
2023-06-07,-0.01028522529084508,UPRO
2023-06-08,0.017241502393782637,UPRO
2023-06-09,0.004411396791935029,UPRO
2023-06-12,0.027045751452505984,UPRO
2023-06-13,0.02003155367061682,UPRO
2023-06-14,0.0026477624506071606,UPRO
2023-06-15,0.03609162191881721,UPRO
2023-06-16,-0.009770645590498672,UPRO
2023-06-20,-0.01565854211796458,UPRO
2023-06-21,-0.016285976233885724,UPRO
2023-06-22,0.009555535304411222,UPRO
2023-06-23,-0.022451996890591408,UPRO
2023-06-26,-0.012835111085225726,UPRO
2023-06-27,0.031706444095151554,UPRO
2023-06-28,0.0015475633490489304,UPRO
2023-06-29,0.010816550202890296,UPRO
2023-06-30,0.034723947959327095,UPRO
2023-07-03,0.0044322632292117525,UPRO
2023-07-05,-0.005883606612372638,UPRO
2023-07-06,-0.024096280908478263,UPRO
2023-07-07,-0.008663756429654779,UPRO
2023-07-10,0.007428517934155332,UPRO
2023-07-11,0.01930156941301564,UPRO
2023-07-12,0.022766015141432394,UPRO
2023-07-13,0.023091278141444738,UPRO
2023-07-14,-0.0024400350661053505,UPRO
2023-07-17,0.01019158778059115,UPRO
2023-07-18,0.02239705060403674,UPRO
2023-07-19,0.005723435868604909,UPRO
2023-07-20,-0.020212079210003786,UPRO
2023-07-21,-0.00040039410880698956,UPRO
2023-07-24,0.013023469796004106,UPRO
2023-07-25,0.0077135308593474505,UPRO
2023-07-26,-0.00039268552739935014,UPRO
2023-07-27,-0.02022368127070806,UPRO
2023-07-28,0.028657266557316152,UPRO
2023-07-31,0.005649767474622758,UPRO
2023-08-01,-0.009492549170622366,UPRO
2023-08-02,-0.04146290280957632,UPRO
2023-08-03,-0.00979383571033432,UPRO
2023-08-04,-0.014012004853029114,UPRO
2023-08-07,0.025287339966432176,UPRO
2023-08-08,-0.013452899060784729,UPRO
2023-08-09,-0.020041348773313206,UPRO
2023-08-10,-0.0002108730291910943,UPRO
2023-08-11,-0.0018978449611097847,UPRO
2023-08-14,0.01542360896212247,UPRO
2023-08-15,-0.03370792097305664,UPRO
2023-08-16,-0.023686478227191277,UPRO
2023-08-17,-0.02337885159349873,UPRO
2023-08-18,0.00045165992755769047,UPRO
2023-08-21,0.019864418331464018,UPRO
2023-08-22,-0.008631967597534596,UPRO
2023-08-23,0.03192671563124372,UPRO
2023-08-24,-0.04132413181208827,UPRO
2023-08-25,0.020537276590288478,UPRO
2023-08-28,0.01835455415506404,UPRO
2023-08-29,0.0427796712713826,UPRO
2023-08-30,0.012703008853538256,UPRO
2023-08-31,-0.006169038759043843,UPRO
2023-09-01,0.004965898010685699,UPRO
2023-09-05,-0.01255924229798766,UPRO
2023-09-06,-0.02085084277439131,UPRO
2023-09-07,-0.010221378768719869,UPRO
2023-09-08,0.0034424236750520976,UPRO
2023-09-11,0.01993993027522345,UPRO
2023-09-12,-0.017237737249621965,UPRO
2023-09-13,0.0038503389061592674,UPRO
2023-09-14,0.024504511325151634,UPRO
2023-09-15,-0.0366057222382733,UPRO
2023-09-18,0.0015112309575522342,UPRO
2023-09-19,-0.006251318507676684,UPRO
2023-09-20,-0.028537881028232515,UPRO
2023-09-21,-0.049854787343121654,UPRO
2023-09-22,-0.008235063894370231,UPRO
2023-09-25,0.013048453458074372,UPRO
2023-09-26,-0.045198913956377984,UPRO
2023-09-27,0.0017168812081167495,UPRO
2023-09-28,0.016160498146534863,UPRO
2023-09-29,-0.007951792002005575,UPRO
2023-10-02,-0.000971516086261559,UPRO
2023-10-03,-0.020448911575473124,MIX
2023-10-04,0.010694978984869263,MIX
2023-10-05,-0.002681043279587292,MIX
2023-10-06,-0.00012205348800709004,MIX
2023-10-09,0.014935985991636702,MIX
2023-10-10,0.0019112232716028688,MIX
2023-10-11,0.012491226003479072,MIX
2023-10-12,-0.016612176607304963,MIX
2023-10-13,0.006455710070419285,MIX
2023-10-16,-0.0027864899388924114,MIX
2023-10-17,-0.00553333373754894,MIX
2023-10-18,-0.011061354689570979,MIX
2023-10-19,-0.01462981502071381,MIX
2023-10-20,-0.0033048855142089884,MIX
2023-10-23,0.0051402316651388835,MIX
2023-10-24,0.01035793908025373,MIX
2023-10-25,-0.018306723699676952,MIX
2023-10-26,0.001682165599525498,MIX
2023-10-27,-0.004390807390952822,MIX
2023-10-30,0.003725783113107839,MIX
2023-10-31,0.0006993367985326793,MIX
2023-11-01,0.01617343501192936,MIX
2023-11-02,0.0532227604163128,UPRO
2023-11-03,0.026856855008198233,UPRO
2023-11-06,0.006362094785506089,UPRO
2023-11-07,0.008428830368130358,UPRO
2023-11-08,0.002321736658294382,UPRO
2023-11-09,-0.02478565353209372,UPRO
2023-11-10,0.04655594388715634,UPRO
2023-11-13,-0.003177715119578095,UPRO
2023-11-14,0.05760483587144494,UPRO
2023-11-15,0.006458629048475162,UPRO
2023-11-16,0.002566756098647982,UPRO
2023-11-17,0.0038404855570493,UPRO
2023-11-20,0.022104155225990185,UPRO
2023-11-21,-0.007485948608221604,UPRO
2023-11-22,0.011522990997532734,UPRO
2023-11-24,0.000828687733268163,UPRO
2023-11-27,-0.005173938162994718,UPRO
2023-11-28,0.0022883791948236087,UPRO
2023-11-29,-0.0029058182151210366,UPRO
2023-11-30,0.011240773263019088,UPRO
2023-12-01,0.016879123934465445,UPRO
2023-12-04,-0.015181920463056553,UPRO
2023-12-05,-0.001233537436716392,UPRO
2023-12-06,-0.01255402637504588,UPRO
2023-12-07,0.021675792770353475,UPRO
2023-12-08,0.012851951296576125,UPRO
2023-12-11,0.011480339041701315,UPRO
2023-12-12,0.01334129723377675,UPRO
2023-12-13,0.040479434848765594,UPRO
2023-12-14,0.008876329912378633,UPRO
2023-12-15,-0.0044927634310463205,UPRO
2023-12-18,0.015983372107448046,UPRO
2023-12-19,0.017397805722043413,UPRO
2023-12-20,-0.043043812670556236,UPRO
2023-12-21,0.028576839470635385,UPRO
2023-12-22,0.005556607336813624,UPRO
2023-12-26,0.011788595869052898,UPRO
2023-12-27,0.005461447439052858,UPRO
2023-12-28,-0.00018097466898336911,UPRO
2023-12-29,-0.008692523256240925,UPRO
2024-01-02,-0.01808556044049825,UPRO
2024-01-03,-0.0241859757791979,UPRO
2024-01-04,-0.01048623167662388,UPRO
2024-01-05,0.0038535300894921853,UPRO
2024-01-08,0.041650794810413894,UPRO
2024-01-09,-0.0049753381691443055,UPRO
2024-01-10,0.017222388245314635,UPRO
2024-01-11,-0.0025487606669005736,UPRO
2024-01-12,0.001460064741660716,UPRO
2024-01-16,-0.011117215557477689,UPRO
2024-01-17,-0.017692564444015124,UPRO
2024-01-18,0.02589127470393393,UPRO
2024-01-19,0.03749080586778386,UPRO
2024-01-22,0.005640745520194113,UPRO
2024-01-23,0.008238423541470086,UPRO
2024-01-24,0.0027816705888574766,UPRO
2024-01-25,0.01595010235667127,UPRO
2024-01-26,-0.004095606204222446,UPRO
2024-01-29,0.02330361137348591,UPRO
2024-01-30,-0.00318156371299938,UPRO
2024-01-31,-0.04871482909262326,UPRO
2024-02-01,0.03778917644174595,UPRO
2024-02-02,0.030968141277811334,UPRO
2024-02-05,-0.01122302800987629,UPRO
2024-02-06,0.008178940349853558,UPRO
2024-02-07,0.024503247889030355,UPRO
2024-02-08,0.001131312545651797,UPRO
2024-02-09,0.016464844582380067,UPRO
2024-02-12,-0.001905689577406,UPRO
2024-02-13,-0.040890994990115614,UPRO
2024-02-14,0.02637688032096519,UPRO
2024-02-15,0.018910678363975197,UPRO
2024-02-16,-0.015387079418746619,UPRO
2024-02-20,-0.01675526545992867,UPRO
2024-02-21,0.0022939461394557714,UPRO
2024-02-22,0.0616317734936247,UPRO
2024-02-23,0.0012314387156862061,UPRO
2024-02-26,-0.011073215873758646,UPRO
2024-02-27,0.004976481618034434,UPRO
2024-02-28,-0.00479716181152845,UPRO
2024-02-29,0.009796539429297368,UPRO
2024-03-01,0.028179624787721513,UPRO
2024-03-04,-0.0038939763742460443,UPRO
2024-03-05,-0.030371548022749884,UPRO
2024-03-06,0.015506628601767991,UPRO
2024-03-07,0.029011799966867313,UPRO
2024-03-08,-0.018548524863231552,UPRO
2024-03-11,-0.0033264598132569656,UPRO
2024-03-12,0.03200855498754218,UPRO
2024-03-13,-0.0052918964060001406,UPRO
2024-03-14,-0.006945328903819936,UPRO
2024-03-15,-0.02172639093181139,UPRO
2024-03-18,0.017949483656773735,UPRO
2024-03-19,0.016736582109230236,UPRO
2024-03-20,0.02698875197369488,UPRO
2024-03-21,0.00845883020300886,UPRO
2024-03-22,-0.004691465265491801,UPRO
2024-03-25,-0.008427304283500692,UPRO
2024-03-26,-0.008355149538436302,UPRO
2024-03-27,0.02542151481366628,UPRO
2024-03-28,-0.0005666818428873288,UPRO
2024-04-01,-0.0051026973150005706,UPRO
2024-04-02,-0.02023107249685785,UPRO
2024-04-03,0.0029083961627285326,UPRO
2024-04-04,-0.03813252385752053,UPRO
2024-04-05,0.031052123294978085,UPRO
2024-04-08,0.0008772385118975823,UPRO
2024-04-09,0.0035057648320622192,UPRO
2024-04-10,-0.029403138555979536,UPRO
2024-04-11,0.021295441248123215,UPRO
2024-04-12,-0.042584134656607486,UPRO
2024-04-15,-0.03727013422999115,UPRO
2024-04-16,-0.006372429607704233,UPRO
2024-04-17,-0.017797067061822935,UPRO
2024-04-18,-0.00783535386341272,UPRO
2024-04-19,-0.026653668574131095,UPRO
2024-04-22,0.02687648043278945,UPRO
2024-04-23,0.03588477333556672,UPRO
2024-04-24,-0.0007945747463177222,UPRO
2024-04-25,-0.01351783116918892,UPRO
2024-04-26,0.028856931619779536,UPRO
2024-04-29,0.009714839244632456,UPRO
2024-04-30,-0.04717563852648243,UPRO
2024-05-01,-0.011400672117301447,UPRO
2024-05-02,0.027512372361969017,UPRO
2024-05-03,0.037197364976779834,UPRO
2024-05-06,0.030916658497813332,UPRO
2024-05-07,0.002998989246413064,UPRO
2024-05-08,-0.00044834619961997557,UPRO
2024-05-09,0.01615305943146983,UPRO
2024-05-10,0.004268521382313928,UPRO
2024-05-13,-0.0005862827188091169,UPRO
2024-05-14,0.013491727856385305,UPRO
2024-05-15,0.036608229165727924,UPRO
2024-05-16,-0.006700080126663788,UPRO
2024-05-17,0.003934779638007813,UPRO
2024-05-20,0.0029394093914414388,UPRO
2024-05-21,0.006838774242866386,UPRO
2024-05-22,-0.009148812495534675,UPRO
2024-05-23,-0.023223285151174222,UPRO
2024-05-24,0.019908420174412855,UPRO
2024-05-28,0.0018255168042773384,UPRO
2024-05-29,-0.021586795280399307,UPRO
2024-05-30,-0.02048710897349737,UPRO
2024-05-31,0.026327449525266777,UPRO
2024-06-03,0.002422535773843437,UPRO
2024-06-04,0.0025590213027455455,UPRO
2024-06-05,0.03545100898405629,UPRO
2024-06-06,-0.0004109209437790362,UPRO
2024-06-07,-0.004795266258556308,UPRO
2024-06-10,0.009086161029173923,UPRO
2024-06-11,0.006821104169158376,UPRO
2024-06-12,0.02439034939748619,UPRO
2024-06-13,0.006216789832916847,UPRO
2024-06-14,0.00013141352232870496,UPRO
2024-06-17,0.023528014009051246,UPRO
2024-06-18,0.007319921658751616,UPRO
2024-06-20,-0.008796640746648987,UPRO
2024-06-21,-0.007073871655737363,UPRO
2024-06-24,-0.007901711869490291,UPRO
2024-06-25,0.011098174185771637,UPRO
2024-06-26,0.004053524743803161,UPRO
2024-06-27,0.0037404734628747605,UPRO
2024-06-28,-0.012593164608457053,UPRO
2024-07-01,0.005726155826644819,UPRO
2024-07-02,0.019539382488811707,UPRO
2024-07-03,0.012564934428334062,UPRO
2024-07-05,0.0167963730351135,UPRO
2024-07-08,0.0030817993160383583,UPRO
2024-07-09,0.002457922049820871,UPRO
2024-07-10,0.028809557776576344,UPRO
2024-07-11,-0.025738814112069686,UPRO
2024-07-12,0.01785725306700492,UPRO
2024-07-15,0.008171045972803048,UPRO
2024-07-16,0.017520766562683532,UPRO
2024-07-17,-0.04263793510774061,UPRO
2024-07-18,-0.023736534704155265,UPRO
2024-07-19,-0.02105546437996464,UPRO
2024-07-22,0.031110206027183063,UPRO
2024-07-23,-0.005214896272211389,UPRO
2024-07-24,-0.06839747689087838,UPRO
2024-07-25,-0.0163450808694231,UPRO
2024-07-26,0.0329610943390799,UPRO
2024-07-29,0.0009230981828232121,UPRO
2024-07-30,-0.015413221919204134,UPRO
2024-07-31,0.04669533708270146,UPRO
2024-08-01,-0.041160682380051994,UPRO
2024-08-02,-0.056525844258115465,UPRO
2024-08-05,-0.08817294864321545,UPRO
2024-08-06,0.027429071199180477,UPRO
2024-08-07,-0.02096515309729574,UPRO
2024-08-08,0.06901857962762059,UPRO
2024-08-09,0.012249476221924072,UPRO
2024-08-12,0.001139047077591604,UPRO
2024-08-13,0.04906129460313391,UPRO
2024-08-14,0.009624705923456212,UPRO
2024-08-15,0.0507517754683926,UPRO
2024-08-16,0.005238961790019925,UPRO
2024-08-19,0.028727570524004875,UPRO
2024-08-20,-0.0054368663452131205,UPRO
2024-08-21,0.010808853173049249,UPRO
2024-08-22,-0.024336258909429254,UPRO
2024-08-23,0.030612275833701075,UPRO
2024-08-26,-0.007822896604915974,UPRO
2024-08-27,0.004188561892971787,UPRO
2024-08-28,-0.017666396721186306,UPRO
2024-08-29,-0.0004997013814018736,UPRO
2024-08-30,0.027114738317156828,UPRO
2024-09-03,-0.061557163920362146,UPRO
2024-09-04,-0.007389149672145767,UPRO
2024-09-05,-0.007313469274202955,UPRO
2024-09-06,-0.051177422766404024,UPRO
2024-09-09,0.03272327080718096,UPRO
2024-09-10,0.012755146711183052,UPRO
2024-09-11,0.030093978651900333,UPRO
2024-09-12,0.025225327656900998,UPRO
2024-09-13,0.014687351932192838,UPRO
2024-09-16,0.004701087911726853,UPRO
2024-09-17,0.000862058582128622,UPRO
2024-09-18,-0.009596348585256376,UPRO
2024-09-19,0.05080731565014873,UPRO
2024-09-20,-0.006738281151415282,UPRO
2024-09-23,0.007736227078393165,UPRO
2024-09-24,0.008503576469703678,UPRO
2024-09-25,-0.0072796360472899835,UPRO
2024-09-26,0.012063872863099734,UPRO
2024-09-27,-0.005609391781404072,UPRO
2024-09-30,0.012927514935455742,UPRO
2024-10-01,-0.02772949249500123,UPRO
2024-10-02,0.00011947310972604264,UPRO
2024-10-03,-0.005608098145089779,UPRO
2024-10-04,0.026157864580231394,UPRO
2024-10-07,-0.02689410466659381,UPRO
2024-10-08,0.027757600174550312,UPRO
2024-10-09,0.0203436682590159,UPRO
2024-10-10,-0.005499945078628055,UPRO
2024-10-11,0.01647644189720987,UPRO
2024-10-14,0.024597596369601238,UPRO
2024-10-15,-0.02323251151872796,UPRO
2024-10-16,0.012232434407835946,UPRO
2024-10-17,0.00022362060913883042,UPRO
2024-10-18,0.010291870960342786,UPRO
2024-10-21,-0.004761273965737778,UPRO
2024-10-22,-0.00211384944846682,UPRO
2024-10-23,-0.02809682232779276,UPRO
2024-10-24,0.006194668648117352,UPRO
2024-10-25,-0.0019381181150305293,UPRO
2024-10-28,0.009024433973854773,UPRO
2024-10-29,0.004302148882911361,UPRO
2024-10-30,-0.009130868478624432,UPRO
2024-10-31,-0.05961316322209709,UPRO
2024-11-01,0.012097653900459582,UPRO
2024-11-04,-0.0068134032687861,UPRO
2024-11-05,0.03610542862318877,UPRO
2024-11-06,0.07445703084069333,UPRO
2024-11-07,0.02248650563556409,UPRO
2024-11-08,0.012687720164614502,UPRO
2024-11-11,0.002088166884551157,UPRO
2024-11-12,-0.009689540528759921,UPRO
2024-11-13,0.0012624411181234585,UPRO
2024-11-14,-0.01964897504426233,UPRO
2024-11-15,-0.03944265519236323,UPRO
2024-11-18,0.012162355509982792,UPRO
2024-11-19,0.010913940977001602,UPRO
2024-11-20,0.0005451422263065275,UPRO
2024-11-21,0.015476945899554506,UPRO
2024-11-22,0.00826452943318201,UPRO
2024-11-25,0.009793381525709854,UPRO
2024-11-26,0.016023740325698865,UPRO
2024-11-27,-0.01027195696378047,UPRO
2024-11-29,0.01740224085183839,UPRO
2024-12-02,0.005873357440574045,UPRO
2024-12-03,0.0005120829688629591,UPRO
2024-12-04,0.01812231187015345,UPRO
2024-12-05,-0.004827065141123743,UPRO
2024-12-06,0.005254770042975032,UPRO
2024-12-09,-0.016284822019707157,UPRO
2024-12-10,-0.00940116594555307,UPRO
2024-12-11,0.02310713253896246,UPRO
2024-12-12,-0.01593068703307965,UPRO
2024-12-13,-0.0014343801240611631,UPRO
2024-12-16,0.012004924575749643,UPRO
2024-12-17,-0.012775077584224026,UPRO
2024-12-18,-0.08863102188747807,UPRO
2024-12-19,-0.002253652871317624,UPRO
2024-12-20,0.033205310477943284,UPRO
2024-12-23,0.019567020464656304,UPRO
2024-12-24,0.03193206515174363,UPRO
2024-12-26,-0.00010434281723992189,UPRO
2024-12-27,-0.03188484435809713,UPRO
2024-12-30,-0.03498008325722057,UPRO
2024-12-31,-0.011376381162120364,UPRO
2025-01-02,-0.008348381780185488,UPRO
2025-01-03,0.03663264332662153,UPRO
2025-01-06,0.017339714498315617,UPRO
2025-01-07,-0.033441304253846726,UPRO
2025-01-08,0.0026785782766285404,UPRO
2025-01-10,-0.0460819119967264,UPRO
2025-01-13,0.004784195387696588,UPRO
2025-01-14,0.0029032629763354745,UPRO
2025-01-15,0.05453925105093638,UPRO
2025-01-16,-0.005710048314880312,UPRO
2025-01-17,0.028161201335385577,UPRO
2025-01-21,0.026101012714814686,UPRO
2025-01-22,0.01727212473427686,UPRO
2025-01-23,0.016361252540505022,UPRO
2025-01-24,-0.009415780238525628,UPRO
2025-01-27,-0.04262057571649669,UPRO
2025-01-28,0.024981256720892464,UPRO
2025-01-29,-0.013748442484165957,UPRO
2025-01-30,0.015946683688987884,UPRO
2025-01-31,-0.01694378292385945,UPRO
2025-02-03,-0.020725493940717987,UPRO
2025-02-04,0.02019229037557624,UPRO
2025-02-05,0.011642690940123046,UPRO
2025-02-06,0.010357820767441739,UPRO
2025-02-07,-0.02826973845546532,UPRO
2025-02-10,0.01928819238591606,UPRO
2025-02-11,0.002090988768382429,UPRO
2025-02-12,-0.009285492232028014,UPRO
2025-02-13,0.03117120974747367,UPRO
2025-02-14,-0.0011234541859451719,UPRO
2025-02-18,0.007668006244168746,UPRO
2025-02-19,0.007406589153663656,UPRO
2025-02-20,-0.01279080166577884,UPRO
2025-02-21,-0.05172416916941558,UPRO
2025-02-24,-0.01441637565897802,UPRO
2025-02-25,-0.01582783135995025,UPRO
2025-02-26,0.0011090706304994757,UPRO
2025-02-27,-0.04775106799814155,UPRO
2025-02-28,0.04537538230338267,UPRO
2025-03-03,-0.051196450416562955,UPRO
2025-03-04,-0.036950125165775116,UPRO
2025-03-05,0.03130332652158341,UPRO
2025-03-06,-0.052675204031865874,UPRO
2025-03-07,0.01471143607663472,UPRO
2025-03-10,-0.07900238097112922,UPRO
2025-03-11,-0.02507993473370196,UPRO
2025-03-12,0.01464142750669195,UPRO
2025-03-13,-0.03991911293729611,UPRO
2025-03-14,0.0602614517323008,UPRO
2025-03-17,0.022522353867403755,UPRO
2025-03-18,-0.03174391331716864,UPRO
2025-03-19,0.031178944205566994,UPRO
2025-03-20,-0.007267115622940912,UPRO
2025-03-21,0.0,UPRO
2025-03-24,0.051895342887910756,UPRO
2025-03-25,0.0065862822744766625,UPRO
2025-03-26,-0.03467291405230888,UPRO
2025-03-27,-0.009357795012336023,UPRO
2025-03-28,-0.06004149062822384,UPRO
2025-03-31,0.017345951951922123,UPRO
2025-04-01,0.009742718266452677,UPRO
2025-04-02,-0.0001637010151512826,MIX
2025-04-03,-0.022343452361118343,MIX
2025-04-04,-0.023827945520664584,MIX
2025-04-07,-0.015968625090767186,MIX
2025-04-08,-0.017270671308521446,MIX
2025-04-09,0.05545257449413943,MIX
2025-04-10,-0.03569374892339694,MIX
2025-04-11,0.011640639240372508,MIX
2025-04-14,0.00841858799008488,MIX
2025-04-15,0.0003707365096564108,MIX
2025-04-16,-0.008324252596596693,MIX
2025-04-17,-0.0037029133566803263,MIX
2025-04-21,-0.020641150564904676,MIX
2025-04-22,0.01579954724044874,MIX
2025-04-23,0.012604367197059485,MIX
2025-04-24,0.015792444164326902,MIX
2025-04-25,0.007295885167580507,MIX
2025-04-28,0.0033404093285231973,MIX
2025-04-29,0.007342015961144588,MIX
2025-04-30,-0.003848044667537631,MIX
2025-05-01,0.0010081414427305924,MIX
2025-05-02,0.0020100192127894267,MIX
2025-05-05,-0.005659918328194624,MIX
2025-05-06,-0.0025169848583557197,MIX
2025-05-07,0.004216323108764297,MIX
